rule,length,size,mean_residual,delta_from_global,q_residual,n_predicates,n_operators,depth,n_splits,precision_penalty,n_terms,degree,n_tokens,complexity,I_inv,I_exp,expressiveness,pareto,score,q_perm,p_value,language,leaf_id,q_signed,expr,operator,threshold,n_ops
model <= 79.5 AND displacement > 90.5 AND weight > 3199.0 AND weight > 4057.5,4,61,0.1792511147540981,-0.8943907169041936,2.430439094072469,1,5,0,0,0.4,0,0,0,6.0,0.14285714285714285,0.014995576820477717,0.0,False,0.1909079258246131,2.430439094072469,0.01098901098901099,L_tree,13.0,,,,,
model <= 79.5 AND displacement > 90.5 AND weight > 3199.0 AND weight <= 4057.5,4,80,0.35067319999999924,-0.7229686316582924,2.2498677462991328,1,6,0,0,0.4,0,0,0,7.0,0.125,0.007446583070924344,0.0,False,0.12943657547775989,2.2498677462991328,0.013986013986013986,L_tree,12.0,,,,,
model <= 79.5 AND displacement > 90.5 AND weight <= 3199.0 AND acceleration > 13.35,4,128,0.5694236796874993,-0.5042181519707923,1.9847965803419452,1,6,0,0,0.31000000000000005,0,0,0,7.0,0.125,0.007446583070924344,0.0,False,0.1215728284379485,1.9847965803419452,0.016983016983016984,L_tree,10.0,,,,,
model > 79.5 AND displacement <= 212.5 AND acceleration > 13.85 AND displacement > 99.0,4,46,0.8649464130434663,-0.20869541861482532,0.49247520882400697,1,5,0,0,0.31000000000000005,0,0,0,6.0,0.14285714285714285,0.014995576820477717,0.0,False,0.08593573078819544,0.49247520882400697,0.5994005994005994,L_tree,19.0,,,,,
model <= 79.5 AND displacement <= 90.5 AND model <= 77.5 AND weight <= 2091.0,4,17,0.8697285882352932,-0.20391324342299844,0.2925246275666324,1,8,0,0,0.4,0,0,0,9.0,0.1,0.0018363047770289071,0.0,False,0.02317680674724646,0.2925246275666324,0.7802197802197802,L_tree,4.0,,,,,
